datetime,value,cash,ret
2024-07-29,1063399.5737515118,59390.807901444605,0.001979731708138255
2024-07-30,1057270.0525442753,87758.01282183277,-0.005764080933014171
2024-07-31,1065235.1448942814,87758.01282183277,0.007533640370157579
2024-08-01,1048637.3097922,87758.01282183277,-0.015581381427035579
2024-08-02,1018301.1169420873,87758.01282183277,-0.028929156503237796
2024-08-05,998726.2906500493,87758.01282183277,-0.01922302349114602
2024-08-06,1005857.9103788936,74821.62706704972,0.0071407149242086465
2024-08-07,995917.6592783534,74821.62706704972,-0.009882361114797789
2024-08-08,1022394.4589495265,74821.62706704972,0.02658533004662078
2024-08-09,1024112.9195627773,74821.62706704972,0.0016808195684241412
2024-08-12,1014859.9902300441,74821.62706704972,-0.009035067477406233
2024-08-13,1038478.342809419,13770.626847962729,0.023272523113283095
2024-08-14,1034067.1960217756,13770.626847962729,-0.004247702244526197
2024-08-15,1062309.0852391524,13770.626847962729,0.02731146421241082
2024-08-16,1061710.2300393386,13770.626847962729,-0.0005637297168357147
2024-08-19,1075942.9024369519,13770.626847962729,0.013405420796487988
2024-08-20,1061507.683757524,13770.626847962729,-0.013416342676486726
2024-08-21,1075236.5731675427,13770.626847962729,0.012933386748008369
2024-08-22,1059677.5910546582,13770.626847962729,-0.014470287284824468
2024-08-23,1091608.638398866,13770.626847962729,0.03013279474224606
2024-08-26,1088302.4083554547,13770.626847962729,-0.003028768669567028
2024-08-27,1091527.602258121,70338.59051648267,0.002963508927210645
2024-08-28,1083767.8410467256,70338.59051648267,-0.007109083815509676
2024-08-29,1087959.8218530763,70338.59051648267,0.0038679693635326196
2024-08-30,1095698.279916202,70338.59051648267,0.007112816032071034
2024-09-03,1063106.8474573244,70338.59051648267,-0.02974489698146654
2024-09-04,1059278.197082397,62434.62978732271,-0.0036013787175620537
2024-09-05,1053945.9603136745,62434.62978732271,-0.005033839819802988
2024-09-06,1034026.6141432492,62434.62978732271,-0.018899779419902063
2024-09-09,1040002.7184141843,62434.62978732271,0.0057794491836040685
2024-09-10,1044313.4910991926,59272.05753214555,0.004144962901233118
2024-09-11,1071664.0091465255,59272.05753214555,0.026189949934042334
2024-09-12,1074871.5517605087,59272.05753214555,0.0029930487415898988
2024-09-13,1087924.77143748,59272.05753214555,0.012143980976696112
2024-09-16,1108577.0533283493,59272.05753214555,0.018983189309662585
2024-09-17,1115042.8375618055,53681.65631218698,0.005832507730557435
2024-09-18,1113237.866933067,53681.65631218698,-0.0016187455476466273
2024-09-19,1120855.2388431623,53681.65631218698,0.006842537553165329
2024-09-20,1135288.23698159,53681.65631218698,0.012876772698429795
2024-09-23,1149004.7096740797,53681.65631218698,0.012081929721176277
2024-09-24,1150707.668245787,68064.64227342088,0.0014821162675568988
2024-09-25,1141421.5326085037,68064.64227342088,-0.008069934609404084
2024-09-26,1155028.6158051437,68064.64227342088,0.011921172685032122
2024-09-27,1155579.3780484146,68064.64227342088,0.00047683861311687004
2024-09-30,1153968.782616133,68064.64227342088,-0.001393755775567329
2024-10-01,1139369.2541553571,86587.83713265239,-0.012651580077996383
2024-10-02,1133514.384881218,86587.83713265239,-0.00513869340671258
2024-10-03,1127766.3487598496,86587.83713265239,-0.005070986480661843
2024-10-04,1145499.713242729,86587.83713265239,0.015724324903274356
2024-10-07,1133315.0230648117,86587.83713265239,-0.010637008492498268
2024-10-08,1139545.6608699798,92619.584091568,0.005497710414460677
2024-10-09,1155092.7442173,92619.584091568,0.013643229824990888
2024-10-10,1146877.5514987942,92619.584091568,-0.007112149876824403
2024-10-11,1160020.7409900662,92619.584091568,0.011459976240790315
2024-10-14,1162785.2159847256,92619.584091568,0.0023831254881701014
2024-10-15,1158435.360865353,88695.00151705573,-0.003740893038177262
2024-10-16,1164856.4255473597,88695.00151705573,0.005542876969165
2024-10-17,1161399.9684207423,88695.00151705573,-0.002967281675931188
2024-10-18,1164012.6333911403,88695.00151705573,0.002249582436230524
2024-10-21,1152148.4072253688,88695.00151705573,-0.0101925235392053
2024-10-22,1155091.6475573159,74775.87135797499,0.0025545670275541887
2024-10-23,1137566.559262333,74775.87135797499,-0.015172032740469854
2024-10-24,1137882.8920450783,74775.87135797499,0.00027807848267835666
2024-10-25,1138040.8984156228,74775.87135797499,0.0001388599579525973
2024-10-28,1152938.141545353,74775.87135797499,0.013090252863908525
2024-10-29,1147375.2414559217,58760.26501167737,-0.00482497706422913
2024-10-30,1146201.7274597974,58760.26501167737,-0.001022781348005375
2024-10-31,1129577.5312928052,58760.26501167737,-0.014503726323842336
2024-11-01,1138949.9126824231,58760.26501167737,0.008297244881359411
2024-11-04,1142032.5524109693,58760.26501167737,0.002706563031631415
2024-11-05,1161212.185051199,59225.31148552522,0.016794295924174252
2024-11-06,1187429.7556841336,59225.31148552522,0.02257776052511762
2024-11-07,1201049.6384508573,59225.31148552522,0.01147005345076324
2024-11-08,1210680.8749391995,59225.31148552522,0.008019016183848038
2024-11-11,1222867.8980486356,59225.31148552522,0.010066255577092509
2024-11-12,1202503.6022717946,108145.21548819462,-0.016652899147436062
2024-11-13,1208951.8070714467,108145.21548819462,0.005362316410087997
2024-11-14,1194814.803577184,108145.21548819462,-0.011693603840593148
2024-11-15,1184008.3126790517,108145.21548819462,-0.009044490297390406
2024-11-18,1195986.958717107,108145.21548819462,0.010117028664225591
2024-11-19,1203133.212253892,97487.87112458916,0.005975193529242695
2024-11-20,1196626.949074113,97487.87112458916,-0.0054077662502479695
2024-11-21,1215395.395824754,97487.87112458916,0.01568445935900309
2024-11-22,1233906.4899791118,97487.87112458916,0.015230511994655416
2024-11-25,1261237.7229045269,97487.87112458916,0.02215016546827453
2024-11-26,1251779.1123586772,149994.27513180935,-0.00749946689198866
2024-11-27,1246494.544441807,149994.27513180935,-0.004221645707853883
2024-11-29,1250751.11345731,149994.27513180935,0.0034148316448581184
2024-12-02,1276126.4353605388,149994.27513180935,0.020288066610699707
2024-12-03,1271132.7657532135,81546.86195987841,-0.00391314643201035
2024-12-04,1279126.0478043,81546.86195987841,0.0062883140663516635
2024-12-05,1270330.9770073334,81546.86195987841,-0.006875843715374086
2024-12-06,1282609.0530266205,81546.86195987841,0.009665257512819325
2024-12-09,1273128.6079391877,81546.86195987841,-0.007391531398489248
2024-12-10,1254336.9948494248,84997.18923876803,-0.01476018445629057
2024-12-11,1261823.7679283433,84997.18923876803,0.0059687094534091045
2024-12-12,1259415.5969841294,84997.18923876803,-0.0019084843743017998
2024-12-13,1250367.9249985032,84997.18923876803,-0.0071840240880709505
2024-12-16,1242452.6597244553,84997.18923876803,-0.006330348944337594
2024-12-17,1230902.2896107712,82686.14761438762,-0.00929642672763542
2024-12-18,1183222.508455185,82686.14761438762,-0.038735634467511826
2024-12-19,1179679.0986279526,82686.14761438762,-0.00299471130908302
2024-12-20,1208294.6872099917,82686.14761438762,0.024257095523113836
2024-12-23,1204523.676242737,82686.14761438762,-0.003120936479462655
2024-12-24,1217658.5261741998,77771.79601443995,0.010904600872964298
2024-12-26,1212574.7912460687,77771.79601443995,-0.004175008689918935
2024-12-27,1190999.469186437,77771.79601443995,-0.0177929825157096
2024-12-30,1173216.3264747977,77771.79601443995,-0.014931276773605062
2024-12-31,1168457.689446097,66396.16851485302,-0.004056061036074365
